report_date,market,source,noncomm_net,noncomm_net_pct_oi,lev_funds_net,open_interest,usable_from
2024-06-25,sp500,legacy,-65247,-3.3018,,1976080,2024-07-01
2024-06-25,sp500,tff,,,-288772,1976080,2024-07-01
2024-07-02,nasdaq100,legacy,10776,4.1642,,258776,2024-07-09
2024-07-02,nasdaq100,tff,,,-43802,258776,2024-07-09
2024-07-02,sp500,legacy,-11808,-0.5797,,2037086,2024-07-09
2024-07-02,sp500,tff,,,-276301,2037086,2024-07-09
2024-07-09,nasdaq100,legacy,5217,1.9739,,264298,2024-07-15
2024-07-09,nasdaq100,tff,,,-48007,264298,2024-07-15
2024-07-09,sp500,legacy,-55011,-2.6858,,2048220,2024-07-15
2024-07-09,sp500,tff,,,-325183,2048220,2024-07-15
2024-07-16,nasdaq100,legacy,5682,2.2146,,256571,2024-07-22
2024-07-16,nasdaq100,tff,,,-42699,256571,2024-07-22
2024-07-16,sp500,legacy,-65444,-3.1313,,2090007,2024-07-22
2024-07-16,sp500,tff,,,-352243,2090007,2024-07-22
2024-07-23,nasdaq100,legacy,-613,-0.2513,,243913,2024-07-29
2024-07-23,nasdaq100,tff,,,-32373,243913,2024-07-29
2024-07-23,sp500,legacy,-13221,-0.6458,,2047183,2024-07-29
2024-07-23,sp500,tff,,,-274855,2047183,2024-07-29
2024-07-30,nasdaq100,legacy,2422,0.9439,,256592,2024-08-05
2024-07-30,nasdaq100,tff,,,-30874,256592,2024-08-05
2024-07-30,sp500,legacy,11956,0.5843,,2046205,2024-08-05
2024-07-30,sp500,tff,,,-244217,2046205,2024-08-05
2024-08-06,nasdaq100,legacy,12611,5.0572,,249366,2024-08-12
2024-08-06,nasdaq100,tff,,,-34068,249366,2024-08-12
2024-08-06,sp500,legacy,33990,1.6778,,2025834,2024-08-12
2024-08-06,sp500,tff,,,-209759,2025834,2024-08-12
2024-08-13,nasdaq100,legacy,8484,3.4762,,244061,2024-08-19
2024-08-13,nasdaq100,tff,,,-45326,244061,2024-08-19
2024-08-13,sp500,legacy,-23451,-1.1535,,2033008,2024-08-19
2024-08-13,sp500,tff,,,-276454,2033008,2024-08-19
2024-08-20,nasdaq100,legacy,11381,4.66,,244230,2024-08-26
2024-08-20,nasdaq100,tff,,,-55750,244230,2024-08-26
2024-08-20,sp500,legacy,-84803,-4.1348,,2050976,2024-08-26
2024-08-20,sp500,tff,,,-351091,2050976,2024-08-26
2024-08-27,nasdaq100,legacy,21440,8.7681,,244523,2024-09-03
2024-08-27,nasdaq100,tff,,,-47616,244523,2024-09-03
2024-08-27,sp500,legacy,-81908,-3.9023,,2098974,2024-09-03
2024-08-27,sp500,tff,,,-338826,2098974,2024-09-03
2024-09-03,nasdaq100,legacy,25988,10.2279,,254089,2024-09-09
2024-09-03,nasdaq100,tff,,,-47822,254089,2024-09-09
2024-09-03,sp500,legacy,-48819,-2.3172,,2106791,2024-09-09
2024-09-03,sp500,tff,,,-267252,2106791,2024-09-09
2024-09-10,nasdaq100,legacy,25626,9.878,,259424,2024-09-16
2024-09-10,nasdaq100,tff,,,-35479,259424,2024-09-16
2024-09-10,sp500,legacy,-59388,-2.7538,,2156591,2024-09-16
2024-09-10,sp500,tff,,,-251544,2156591,2024-09-16
2024-09-17,nasdaq100,legacy,19233,7.1913,,267450,2024-09-23
2024-09-17,nasdaq100,tff,,,-54512,267450,2024-09-23
2024-09-17,sp500,legacy,-122948,-4.7657,,2579860,2024-09-23
2024-09-17,sp500,tff,,,-351386,2579860,2024-09-23
2024-09-24,nasdaq100,legacy,16039,7.0425,,227746,2024-09-30
2024-09-24,nasdaq100,tff,,,-46301,227746,2024-09-30
2024-09-24,sp500,legacy,-35753,-1.7474,,2046032,2024-09-30
2024-09-24,sp500,tff,,,-319454,2046032,2024-09-30
2024-10-01,nasdaq100,legacy,16079,6.8682,,234108,2024-10-07
2024-10-01,nasdaq100,tff,,,-51134,234108,2024-10-07
2024-10-01,sp500,legacy,7545,0.3625,,2081475,2024-10-07
2024-10-01,sp500,tff,,,-299994,2081475,2024-10-07
2024-10-08,nasdaq100,legacy,13295,5.315,,250139,2024-10-14
2024-10-08,nasdaq100,tff,,,-53959,250139,2024-10-14
2024-10-08,sp500,legacy,-5644,-0.2646,,2132773,2024-10-14
2024-10-08,sp500,tff,,,-326673,2132773,2024-10-14
2024-10-15,nasdaq100,legacy,1404,0.5821,,241191,2024-10-21
2024-10-15,nasdaq100,tff,,,-54939,241191,2024-10-21
2024-10-15,sp500,legacy,28135,1.2874,,2185413,2024-10-21
2024-10-15,sp500,tff,,,-315768,2185413,2024-10-21
2024-10-22,nasdaq100,legacy,2660,1.0818,,245897,2024-10-28
2024-10-22,nasdaq100,tff,,,-47702,245897,2024-10-28
2024-10-22,sp500,legacy,22981,1.051,,2186686,2024-10-28
2024-10-22,sp500,tff,,,-296241,2186686,2024-10-28
2024-10-29,nasdaq100,legacy,5122,1.99,,257382,2024-11-04
2024-10-29,nasdaq100,tff,,,-42330,257382,2024-11-04
2024-10-29,sp500,legacy,62698,2.8915,,2168363,2024-11-04
2024-10-29,sp500,tff,,,-289253,2168363,2024-11-04
2024-11-05,nasdaq100,legacy,16092,6.3667,,252753,2024-11-11
2024-11-05,nasdaq100,tff,,,-38711,252753,2024-11-11
2024-11-05,sp500,legacy,113440,5.2998,,2140451,2024-11-11
2024-11-05,sp500,tff,,,-189359,2140451,2024-11-11
2024-11-12,nasdaq100,legacy,16380,5.9092,,277197,2024-11-18
2024-11-12,nasdaq100,tff,,,-48462,277197,2024-11-18
2024-11-12,sp500,legacy,25001,1.1185,,2235256,2024-11-18
2024-11-12,sp500,tff,,,-274313,2235256,2024-11-18
2024-11-19,nasdaq100,legacy,19803,7.1992,,275071,2024-11-25
2024-11-19,nasdaq100,tff,,,-39235,275071,2024-11-25
2024-11-19,sp500,legacy,34911,1.5452,,2259351,2024-11-25
2024-11-19,sp500,tff,,,-251531,2259351,2024-11-25
2024-11-26,nasdaq100,legacy,19459,7.0591,,275658,2024-12-03
2024-11-26,nasdaq100,tff,,,-44934,275658,2024-12-03
2024-11-26,sp500,legacy,-78894,-3.4718,,2272398,2024-12-03
2024-11-26,sp500,tff,,,-304923,2272398,2024-12-03
2024-12-03,nasdaq100,legacy,29691,10.1137,,293572,2024-12-09
2024-12-03,nasdaq100,tff,,,-50624,293572,2024-12-09
2024-12-03,sp500,legacy,-108610,-4.7647,,2279466,2024-12-09
2024-12-03,sp500,tff,,,-359412,2279466,2024-12-09
2024-12-10,nasdaq100,legacy,35573,12.1914,,291787,2024-12-16
2024-12-10,nasdaq100,tff,,,-47228,291787,2024-12-16
2024-12-10,sp500,legacy,-83333,-3.5848,,2324611,2024-12-16
2024-12-10,sp500,tff,,,-296652,2324611,2024-12-16
2024-12-17,nasdaq100,legacy,36082,11.1115,,324728,2024-12-23
2024-12-17,nasdaq100,tff,,,-54418,324728,2024-12-23
2024-12-17,sp500,legacy,-39862,-1.5355,,2596020,2024-12-23
2024-12-17,sp500,tff,,,-256167,2596020,2024-12-23
2024-12-24,nasdaq100,legacy,27232,11.0693,,246014,2024-12-31
2024-12-24,nasdaq100,tff,,,-44340,246014,2024-12-31
2024-12-24,sp500,legacy,-63791,-3.0621,,2083230,2024-12-31
2024-12-24,sp500,tff,,,-331703,2083230,2024-12-31
2024-12-31,nasdaq100,legacy,23908,9.4696,,252471,2025-01-07
2024-12-31,nasdaq100,tff,,,-32054,252471,2025-01-07
2024-12-31,sp500,legacy,-56802,-2.7592,,2058648,2025-01-07
2024-12-31,sp500,tff,,,-324607,2058648,2025-01-07
2025-01-07,nasdaq100,legacy,18770,7.7831,,241165,2025-01-14
2025-01-07,nasdaq100,tff,,,-39080,241165,2025-01-14
2025-01-07,sp500,legacy,-62203,-3.0061,,2069259,2025-01-14
2025-01-07,sp500,tff,,,-338494,2069259,2025-01-14
2025-01-14,nasdaq100,legacy,10534,4.1492,,253879,2025-01-21
2025-01-14,nasdaq100,tff,,,-37409,253879,2025-01-21
2025-01-14,sp500,legacy,-30542,-1.4942,,2044090,2025-01-21
2025-01-14,sp500,tff,,,-297365,2044090,2025-01-21
2025-01-21,nasdaq100,legacy,18489,7.2688,,254361,2025-01-27
2025-01-21,nasdaq100,tff,,,-40152,254361,2025-01-27
2025-01-21,sp500,legacy,-75715,-3.718,,2036469,2025-01-27
2025-01-21,sp500,tff,,,-387675,2036469,2025-01-27
2025-01-28,nasdaq100,legacy,30691,11.4569,,267882,2025-02-03
2025-01-28,nasdaq100,tff,,,-49925,267882,2025-02-03
2025-01-28,sp500,legacy,-56154,-2.762,,2033094,2025-02-03
2025-01-28,sp500,tff,,,-396658,2033094,2025-02-03
2025-02-04,nasdaq100,legacy,18978,7.3257,,259061,2025-02-10
2025-02-04,nasdaq100,tff,,,-48752,259061,2025-02-10
2025-02-04,sp500,legacy,-4817,-0.2325,,2071863,2025-02-10
2025-02-04,sp500,tff,,,-324354,2071863,2025-02-10
2025-02-11,nasdaq100,legacy,13436,5.0989,,263509,2025-02-18
2025-02-11,nasdaq100,tff,,,-52304,263509,2025-02-18
2025-02-11,sp500,legacy,-17109,-0.8161,,2096517,2025-02-18
2025-02-11,sp500,tff,,,-357946,2096517,2025-02-18
2025-02-18,nasdaq100,legacy,9828,3.3918,,289760,2025-02-24
2025-02-18,nasdaq100,tff,,,-68221,289760,2025-02-24
2025-02-18,sp500,legacy,-39966,-1.8846,,2120653,2025-02-24
2025-02-18,sp500,tff,,,-355590,2120653,2025-02-24
2025-02-25,nasdaq100,legacy,25777,9.0093,,286114,2025-03-03
2025-02-25,nasdaq100,tff,,,-27871,286114,2025-03-03
2025-02-25,sp500,legacy,-32779,-1.5412,,2126872,2025-03-03
2025-02-25,sp500,tff,,,-336018,2126872,2025-03-03
2025-03-04,nasdaq100,legacy,21766,7.5538,,288147,2025-03-10
2025-03-04,nasdaq100,tff,,,-11655,288147,2025-03-10
2025-03-04,sp500,legacy,32103,1.472,,2180944,2025-03-10
2025-03-04,sp500,tff,,,-287980,2180944,2025-03-10
2025-03-11,nasdaq100,legacy,22729,7.4992,,303084,2025-03-17
2025-03-11,nasdaq100,tff,,,4666,303084,2025-03-17
2025-03-11,sp500,legacy,80613,3.5316,,2282648,2025-03-17
2025-03-11,sp500,tff,,,-193552,2282648,2025-03-17
2025-03-18,nasdaq100,legacy,22996,7.6268,,301517,2025-03-24
2025-03-18,nasdaq100,tff,,,1057,301517,2025-03-24
2025-03-18,sp500,legacy,68311,2.6677,,2560662,2025-03-24
2025-03-18,sp500,tff,,,-188500,2560662,2025-03-24
2025-03-25,nasdaq100,legacy,8689,3.8757,,224189,2025-03-31
2025-03-25,nasdaq100,tff,,,-35890,224189,2025-03-31
2025-03-25,sp500,legacy,-53362,-2.5725,,2074351,2025-03-31
2025-03-25,sp500,tff,,,-234607,2074351,2025-03-31
2025-04-01,nasdaq100,legacy,15178,6.1286,,247658,2025-04-07
2025-04-01,nasdaq100,tff,,,-30542,247658,2025-04-07
2025-04-01,sp500,legacy,-19022,-0.9008,,2111750,2025-04-07
2025-04-01,sp500,tff,,,-261161,2111750,2025-04-07
2025-04-08,nasdaq100,legacy,24264,9.5316,,254563,2025-04-14
2025-04-08,nasdaq100,tff,,,5620,254563,2025-04-14
2025-04-08,sp500,legacy,-28687,-1.2297,,2332802,2025-04-14
2025-04-08,sp500,tff,,,-267145,2332802,2025-04-14
2025-04-15,nasdaq100,legacy,31794,13.506,,235406,2025-04-22
2025-04-15,nasdaq100,tff,,,-13393,235406,2025-04-22
2025-04-15,sp500,legacy,-63097,-2.8918,,2181908,2025-04-22
2025-04-15,sp500,tff,,,-231469,2181908,2025-04-22
2025-04-22,nasdaq100,legacy,37680,15.5648,,242084,2025-04-28
2025-04-22,nasdaq100,tff,,,-328,242084,2025-04-28
2025-04-22,sp500,legacy,-75935,-3.4365,,2209656,2025-04-28
2025-04-22,sp500,tff,,,-251833,2209656,2025-04-28
2025-04-29,nasdaq100,legacy,30863,12.5015,,246874,2025-05-05
2025-04-29,nasdaq100,tff,,,-26356,246874,2025-05-05
2025-04-29,sp500,legacy,-78666,-3.6862,,2134084,2025-05-05
2025-04-29,sp500,tff,,,-249877,2134084,2025-05-05
2025-05-06,nasdaq100,legacy,32847,12.7191,,258249,2025-05-12
2025-05-06,nasdaq100,tff,,,-36670,258249,2025-05-12
2025-05-06,sp500,legacy,-76405,-3.5809,,2133652,2025-05-12
2025-05-06,sp500,tff,,,-257439,2133652,2025-05-12
2025-05-13,nasdaq100,legacy,19547,6.8908,,283667,2025-05-19
2025-05-13,nasdaq100,tff,,,-53987,283667,2025-05-19
2025-05-13,sp500,legacy,-122194,-5.7479,,2125890,2025-05-19
2025-05-13,sp500,tff,,,-288655,2125890,2025-05-19
2025-05-20,nasdaq100,legacy,14530,5.201,,279368,2025-05-27
2025-05-20,nasdaq100,tff,,,-52693,279368,2025-05-27
2025-05-20,sp500,legacy,-96569,-4.5688,,2113668,2025-05-27
2025-05-20,sp500,tff,,,-298562,2113668,2025-05-27
2025-05-27,nasdaq100,legacy,17032,6.1902,,275143,2025-06-02
2025-05-27,nasdaq100,tff,,,-47768,275143,2025-06-02
2025-05-27,sp500,legacy,-52970,-2.5079,,2112166,2025-06-02
2025-05-27,sp500,tff,,,-258551,2112166,2025-06-02
2025-06-03,nasdaq100,legacy,14670,5.2954,,277034,2025-06-09
2025-06-03,nasdaq100,tff,,,-50180,277034,2025-06-09
2025-06-03,sp500,legacy,-69415,-3.2683,,2123862,2025-06-09
2025-06-03,sp500,tff,,,-286068,2123862,2025-06-09
2025-06-10,nasdaq100,legacy,17727,6.4022,,276888,2025-06-16
2025-06-10,nasdaq100,tff,,,-40915,276888,2025-06-16
2025-06-10,sp500,legacy,-127668,-5.7407,,2223909,2025-06-16
2025-06-10,sp500,tff,,,-314263,2223909,2025-06-16
2025-06-17,nasdaq100,legacy,15694,5.0337,,311779,2025-06-24
2025-06-17,nasdaq100,tff,,,-44772,311779,2025-06-24
2025-06-17,sp500,legacy,-174147,-7.1076,,2450146,2025-06-24
2025-06-17,sp500,tff,,,-324886,2450146,2025-06-24
2025-06-24,nasdaq100,legacy,16509,6.5168,,253330,2025-06-30
2025-06-24,nasdaq100,tff,,,-32010,253330,2025-06-30
2025-06-24,sp500,legacy,-144775,-7.6749,,1886352,2025-06-30
2025-06-24,sp500,tff,,,-274322,1886352,2025-06-30
2025-07-01,nasdaq100,legacy,27136,10.2248,,265393,2025-07-08
2025-07-01,nasdaq100,tff,,,-15684,265393,2025-07-08
2025-07-01,sp500,legacy,-86809,-4.5995,,1887354,2025-07-08
2025-07-01,sp500,tff,,,-306287,1887354,2025-07-08
2025-07-08,nasdaq100,legacy,31211,11.5416,,270422,2025-07-14
2025-07-08,nasdaq100,tff,,,-11089,270422,2025-07-14
2025-07-08,sp500,legacy,-140018,-7.3731,,1899046,2025-07-14
2025-07-08,sp500,tff,,,-347635,1899046,2025-07-14
2025-07-15,nasdaq100,legacy,34892,12.8439,,271661,2025-07-21
2025-07-15,nasdaq100,tff,,,-20474,271661,2025-07-21
2025-07-15,sp500,legacy,-167778,-8.6669,,1935859,2025-07-21
2025-07-15,sp500,tff,,,-344810,1935859,2025-07-21
2025-07-22,nasdaq100,legacy,30728,11.3399,,270972,2025-07-28
2025-07-22,nasdaq100,tff,,,-23929,270972,2025-07-28
2025-07-22,sp500,legacy,-168481,-8.7886,,1917043,2025-07-28
2025-07-22,sp500,tff,,,-341309,1917043,2025-07-28
2025-07-29,nasdaq100,legacy,34954,12.4055,,281762,2025-08-04
2025-07-29,nasdaq100,tff,,,-21485,281762,2025-08-04
2025-07-29,sp500,legacy,-163181,-8.403,,1941931,2025-08-04
2025-07-29,sp500,tff,,,-365427,1941931,2025-08-04
2025-08-05,nasdaq100,legacy,33836,12.1928,,277507,2025-08-11
2025-08-05,nasdaq100,tff,,,-14625,277507,2025-08-11
2025-08-05,sp500,legacy,-139646,-7.3138,,1909338,2025-08-11
2025-08-05,sp500,tff,,,-325243,1909338,2025-08-11
2025-08-12,nasdaq100,legacy,42312,13.9379,,303576,2025-08-18
2025-08-12,nasdaq100,tff,,,-16290,303576,2025-08-18
2025-08-12,sp500,legacy,-192057,-9.7597,,1967857,2025-08-18
2025-08-12,sp500,tff,,,-386752,1967857,2025-08-18
2025-08-19,nasdaq100,legacy,33845,11.6877,,289577,2025-08-25
2025-08-19,nasdaq100,tff,,,-18739,289577,2025-08-25
2025-08-19,sp500,legacy,-171498,-8.6853,,1974585,2025-08-25
2025-08-19,sp500,tff,,,-365341,1974585,2025-08-25
2025-08-26,nasdaq100,legacy,36082,12.6891,,284355,2025-09-02
2025-08-26,nasdaq100,tff,,,-16901,284355,2025-09-02
2025-08-26,sp500,legacy,-187752,-9.3022,,2018365,2025-09-02
2025-08-26,sp500,tff,,,-420555,2018365,2025-09-02
2025-09-02,nasdaq100,legacy,15444,5.4723,,282221,2025-09-08
2025-09-02,nasdaq100,tff,,,-18630,282221,2025-09-08
2025-09-02,sp500,legacy,-161060,-8.0624,,1997661,2025-09-08
2025-09-02,sp500,tff,,,-382255,1997661,2025-09-08
2025-09-09,nasdaq100,legacy,25473,8.5776,,296970,2025-09-15
2025-09-09,nasdaq100,tff,,,-25025,296970,2025-09-15
2025-09-09,sp500,legacy,-173665,-8.5332,,2035158,2025-09-15
2025-09-09,sp500,tff,,,-416601,2035158,2025-09-15
2025-09-16,nasdaq100,legacy,17806,5.0669,,351421,2025-09-22
2025-09-16,nasdaq100,tff,,,-24004,351421,2025-09-22
2025-09-16,sp500,legacy,-225074,-9.2399,,2435899,2025-09-22
2025-09-16,sp500,tff,,,-474986,2435899,2025-09-22
2025-09-23,nasdaq100,legacy,23405,8.5204,,274695,2025-09-29
2025-09-23,nasdaq100,tff,,,-26084,274695,2025-09-29
2025-09-23,sp500,legacy,-172549,-8.8442,,1950977,2025-09-29
2025-09-23,sp500,tff,,,-451005,1950977,2025-09-29
2025-09-30,nasdaq100,legacy,41008,14.7411,,278188,2025-10-06
2025-09-30,nasdaq100,tff,,,-1624,278188,2025-10-06
2025-09-30,sp500,legacy,-136689,-7.0377,,1942253,2025-10-06
2025-09-30,sp500,tff,,,-436972,1942253,2025-10-06
2025-10-07,nasdaq100,legacy,43341,15.186,,285401,2025-10-13
2025-10-07,nasdaq100,tff,,,-7214,285401,2025-10-13
2025-10-07,sp500,legacy,-144091,-7.3834,,1951558,2025-10-13
2025-10-07,sp500,tff,,,-460173,1951558,2025-10-13
2025-10-14,nasdaq100,legacy,52827,18.946,,278830,2025-10-20
2025-10-14,nasdaq100,tff,,,-5097,278830,2025-10-20
2025-10-14,sp500,legacy,-165683,-8.5888,,1929048,2025-10-20
2025-10-14,sp500,tff,,,-416548,1929048,2025-10-20
2025-10-21,nasdaq100,legacy,48862,16.8584,,289838,2025-10-27
2025-10-21,nasdaq100,tff,,,2044,289838,2025-10-27
2025-10-21,sp500,legacy,-145350,-7.7209,,1882544,2025-10-27
2025-10-21,sp500,tff,,,-441001,1882544,2025-10-27
2025-10-28,nasdaq100,legacy,42302,14.139,,299186,2025-11-03
2025-10-28,nasdaq100,tff,,,11174,299186,2025-11-03
2025-10-28,sp500,legacy,-150135,-7.7801,,1929734,2025-11-03
2025-10-28,sp500,tff,,,-448721,1929734,2025-11-03
2025-11-04,nasdaq100,legacy,48171,16.457,,292709,2025-11-10
2025-11-04,nasdaq100,tff,,,9130,292709,2025-11-10
2025-11-04,sp500,legacy,-163945,-8.3811,,1956133,2025-11-10
2025-11-04,sp500,tff,,,-405386,1956133,2025-11-10
2025-11-10,nasdaq100,legacy,49816,16.7935,,296639,2025-11-14
2025-11-10,nasdaq100,tff,,,17619,296639,2025-11-14
2025-11-10,sp500,legacy,-157930,-7.9718,,1981117,2025-11-14
2025-11-10,sp500,tff,,,-423003,1981117,2025-11-14
2025-11-18,nasdaq100,legacy,46410,15.4913,,299587,2025-11-24
2025-11-18,nasdaq100,tff,,,10383,299587,2025-11-24
2025-11-18,sp500,legacy,-147405,-7.2352,,2037320,2025-11-24
2025-11-18,sp500,tff,,,-358907,2037320,2025-11-24
2025-11-25,nasdaq100,legacy,57393,19.3448,,296684,2025-12-02
2025-11-25,nasdaq100,tff,,,9671,296684,2025-12-02
2025-11-25,sp500,legacy,-155278,-7.4979,,2070962,2025-12-02
2025-11-25,sp500,tff,,,-382958,2070962,2025-12-02
2025-12-02,nasdaq100,legacy,48318,15.6769,,308211,2025-12-08
2025-12-02,nasdaq100,tff,,,-3040,308211,2025-12-08
2025-12-02,sp500,legacy,-195667,-9.4302,,2074887,2025-12-08
2025-12-02,sp500,tff,,,-443224,2074887,2025-12-08
2025-12-09,nasdaq100,legacy,48051,14.7675,,325383,2025-12-15
2025-12-09,nasdaq100,tff,,,-21306,325383,2025-12-15
2025-12-09,sp500,legacy,-190445,-8.895,,2141031,2025-12-15
2025-12-09,sp500,tff,,,-450002,2141031,2025-12-15
2025-12-16,nasdaq100,legacy,46376,12.2463,,378693,2025-12-22
2025-12-16,nasdaq100,tff,,,-6974,378693,2025-12-22
2025-12-16,sp500,legacy,-166019,-6.7315,,2466313,2025-12-22
2025-12-16,sp500,tff,,,-389167,2466313,2025-12-22
2025-12-23,nasdaq100,legacy,31833,11.9846,,265616,2025-12-30
2025-12-23,nasdaq100,tff,,,-15142,265616,2025-12-30
2025-12-23,sp500,legacy,-81820,-4.2815,,1911017,2025-12-30
2025-12-23,sp500,tff,,,-371060,1911017,2025-12-30
2025-12-30,nasdaq100,legacy,25051,9.0588,,276539,2026-01-06
2025-12-30,nasdaq100,tff,,,-25674,276539,2026-01-06
2025-12-30,sp500,legacy,-94415,-4.8756,,1936495,2026-01-06
2025-12-30,sp500,tff,,,-366841,1936495,2026-01-06
2026-01-06,nasdaq100,legacy,32586,11.8817,,274253,2026-01-12
2026-01-06,nasdaq100,tff,,,-18451,274253,2026-01-12
2026-01-06,sp500,legacy,-106088,-5.453,,1945513,2026-01-12
2026-01-06,sp500,tff,,,-415904,1945513,2026-01-12
2026-01-13,nasdaq100,legacy,29141,10.4494,,278878,2026-01-20
2026-01-13,nasdaq100,tff,,,-22748,278878,2026-01-20
2026-01-13,sp500,legacy,-122127,-6.3963,,1909351,2026-01-20
2026-01-13,sp500,tff,,,-445980,1909351,2026-01-20
2026-01-20,nasdaq100,legacy,21134,7.9119,,267118,2026-01-26
2026-01-20,nasdaq100,tff,,,-27012,267118,2026-01-26
2026-01-20,sp500,legacy,-81776,-4.2439,,1926910,2026-01-26
2026-01-20,sp500,tff,,,-414085,1926910,2026-01-26
2026-01-27,nasdaq100,legacy,28155,10.7973,,260759,2026-02-02
2026-01-27,nasdaq100,tff,,,-16838,260759,2026-02-02
2026-01-27,sp500,legacy,-99787,-5.259,,1897461,2026-02-02
2026-01-27,sp500,tff,,,-427002,1897461,2026-02-02
2026-02-03,nasdaq100,legacy,14187,5.2775,,268823,2026-02-09
2026-02-03,nasdaq100,tff,,,-11380,268823,2026-02-09
2026-02-03,sp500,legacy,-132941,-6.8936,,1928476,2026-02-09
2026-02-03,sp500,tff,,,-448125,1928476,2026-02-09
2026-02-10,nasdaq100,legacy,13360,5.0744,,263282,2026-02-17
2026-02-10,nasdaq100,tff,,,-8601,263282,2026-02-17
2026-02-10,sp500,legacy,-105129,-5.4331,,1934958,2026-02-17
2026-02-10,sp500,tff,,,-423704,1934958,2026-02-17
2026-02-17,nasdaq100,legacy,24410,8.943,,272951,2026-02-23
2026-02-17,nasdaq100,tff,,,-9316,272951,2026-02-23
2026-02-17,sp500,legacy,-177831,-9.0449,,1966090,2026-02-23
2026-02-17,sp500,tff,,,-464292,1966090,2026-02-23
2026-02-24,nasdaq100,legacy,10787,3.9863,,270599,2026-03-02
2026-02-24,nasdaq100,tff,,,-16554,270599,2026-03-02
2026-02-24,sp500,legacy,-193483,-9.5917,,2017196,2026-03-02
2026-02-24,sp500,tff,,,-475380,2017196,2026-03-02
2026-03-03,nasdaq100,legacy,2386,0.873,,273307,2026-03-09
2026-03-03,nasdaq100,tff,,,-21789,273307,2026-03-09
2026-03-03,sp500,legacy,-168216,-8.1629,,2060733,2026-03-09
2026-03-03,sp500,tff,,,-406340,2060733,2026-03-09
2026-03-10,nasdaq100,legacy,24929,9.5939,,259842,2026-03-16
2026-03-10,nasdaq100,tff,,,-25167,259842,2026-03-16
2026-03-10,sp500,legacy,-134505,-6.7363,,1996720,2026-03-16
2026-03-10,sp500,tff,,,-349989,1996720,2026-03-16
2026-03-17,nasdaq100,legacy,24082,8.0022,,300943,2026-03-23
2026-03-17,nasdaq100,tff,,,-31462,300943,2026-03-23
2026-03-17,sp500,legacy,-113057,-4.8509,,2330659,2026-03-23
2026-03-17,sp500,tff,,,-340507,2330659,2026-03-23
2026-03-24,nasdaq100,legacy,6623,2.8075,,235906,2026-03-30
2026-03-24,nasdaq100,tff,,,-39379,235906,2026-03-30
2026-03-24,sp500,legacy,-80891,-4.304,,1879423,2026-03-30
2026-03-24,sp500,tff,,,-344127,1879423,2026-03-30
2026-03-31,nasdaq100,legacy,20600,8.3971,,245322,2026-04-07
2026-03-31,nasdaq100,tff,,,-37103,245322,2026-04-07
2026-03-31,sp500,legacy,-42479,-2.1809,,1947769,2026-04-07
2026-03-31,sp500,tff,,,-233412,1947769,2026-04-07
2026-04-07,nasdaq100,legacy,12525,5.0751,,246794,2026-04-13
2026-04-07,nasdaq100,tff,,,-38828,246794,2026-04-13
2026-04-07,sp500,legacy,-45666,-2.3672,,1929090,2026-04-13
2026-04-07,sp500,tff,,,-244483,1929090,2026-04-13
2026-04-14,nasdaq100,legacy,10821,4.1588,,260197,2026-04-20
2026-04-14,nasdaq100,tff,,,-49667,260197,2026-04-20
2026-04-14,sp500,legacy,-115762,-5.909,,1959076,2026-04-20
2026-04-14,sp500,tff,,,-420356,1959076,2026-04-20
2026-04-21,nasdaq100,legacy,9439,3.527,,267620,2026-04-27
2026-04-21,nasdaq100,tff,,,-39000,267620,2026-04-27
2026-04-21,sp500,legacy,-110106,-5.6082,,1963317,2026-04-27
2026-04-21,sp500,tff,,,-412321,1963317,2026-04-27
2026-04-28,nasdaq100,legacy,-2322,-0.8414,,275963,2026-05-04
2026-04-28,nasdaq100,tff,,,-35950,275963,2026-05-04
2026-04-28,sp500,legacy,-101440,-5.1757,,1959933,2026-05-04
2026-04-28,sp500,tff,,,-407490,1959933,2026-05-04
2026-05-05,nasdaq100,legacy,1221,0.4245,,287657,2026-05-11
2026-05-05,nasdaq100,tff,,,-36100,287657,2026-05-11
2026-05-05,sp500,legacy,-103885,-5.2264,,1987685,2026-05-11
2026-05-05,sp500,tff,,,-405875,1987685,2026-05-11
2026-05-12,nasdaq100,legacy,-15985,-5.5551,,287752,2026-05-18
2026-05-12,nasdaq100,tff,,,-52042,287752,2026-05-18
2026-05-12,sp500,legacy,-143835,-6.9951,,2056229,2026-05-18
2026-05-12,sp500,tff,,,-432438,2056229,2026-05-18
2026-05-19,nasdaq100,legacy,-1420,-0.4843,,293186,2026-05-26
